PESQ,Filepath Deg,Filename,db,VISQOL,MOS,Condition,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Filepath Ref,NISQA
1.7718218564987185,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M2638.wav,OE1M2638.wav,P23_EXP1,2.08944249,2.4166666666666665,38,2,3,2,2,3,2,2,4,3,3,2,2,3,3,2,3,3,2,3,3,1,1,2,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S38.wav,1.6721221
1.7638386487960815,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1F9C24.wav,OE1F9C24.wav,P23_EXP1,2.52754807,2.875,24,3,3,3,5,3,3,3,4,2,2,3,3,3,4,4,4,3,2,2,2,2,3,1,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S24.wav,1.974071
2.915318965911865,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M2840.wav,OE1M2840.wav,P23_EXP1,3.26689792,3.7083333333333335,40,4,4,3,4,3,3,4,4,5,4,4,3,4,5,5,4,4,3,4,3,3,3,2,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S40.wav,2.7890098
2.8286869525909424,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M2941.wav,OE1M2941.wav,P23_EXP1,3.20517492,4.125,41,4,4,4,5,3,4,5,5,5,5,5,5,4,4,5,4,4,3,4,3,3,3,4,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S41.wav,3.3625977
3.419808149337769,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M2B43.wav,OE1M2B43.wav,P23_EXP1,3.40618396,4.125,43,5,4,4,4,5,4,5,4,4,4,5,4,4,5,4,4,4,5,4,4,3,3,4,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S43.wav,3.3631968
3.4379782676696777,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M2C44.wav,OE1M2C44.wav,P23_EXP1,3.19103432,4.166666666666667,44,5,5,3,4,4,4,5,4,4,4,4,5,4,4,5,4,5,5,3,4,3,4,4,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S44.wav,3.625941
2.218799829483032,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M2D01.wav,OE1M2D01.wav,P23_EXP1,3.01044011,4.291666666666667,1,4,5,3,5,5,4,5,5,4,3,5,5,4,5,5,5,5,4,4,4,3,3,3,5,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M02S01.wav,3.713109
2.351776123046875,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M2E02.wav,OE1M2E02.wav,P23_EXP1,2.59614396,3.875,2,3,4,3,5,4,4,4,5,5,3,3,4,3,3,5,5,4,5,4,3,4,4,3,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M02S02.wav,3.0857065
1.9384928941726685,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M1F31.wav,OE1M1F31.wav,P23_EXP1,3.02934432,3.0416666666666665,31,4,3,3,4,3,3,3,4,4,3,4,2,3,2,4,3,3,3,2,3,2,3,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S31.wav,2.6153235
1.6126646995544434,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0E14.wav,OE1M0E14.wav,P23_EXP1,2.71351099,2.708333333333333,14,4,3,3,3,2,3,3,4,3,3,3,3,4,2,2,3,3,2,2,2,1,2,3,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S14.wav,2.3633957
2.3213069438934326,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M2739.wav,OE1M2739.wav,P23_EXP1,2.99735093,3.208333333333333,39,3,4,3,3,3,3,3,4,4,3,2,3,4,4,4,3,4,2,4,4,2,3,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S39.wav,2.089886
1.8276243209838867,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0C12.wav,OE1M0C12.wav,P23_EXP1,2.66173792,2.958333333333333,12,2,4,2,4,3,3,3,4,4,3,3,3,3,4,3,3,3,2,2,2,2,3,3,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S12.wav,2.3036146
1.6531054973602295,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0D13.wav,OE1M0D13.wav,P23_EXP1,2.64220285,3.083333333333333,13,3,4,2,4,3,3,4,4,3,2,4,2,3,4,3,3,4,3,2,3,3,3,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S13.wav,2.2640986
1.7906486988067627,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1F9E26.wav,OE1F9E26.wav,P23_EXP1,2.79216194,2.6666666666666665,26,3,2,2,2,2,4,3,4,3,2,4,3,2,3,3,2,3,2,3,1,2,3,3,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S26.wav,2.5777335
1.6271111965179443,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1F9F27.wav,OE1F9F27.wav,P23_EXP1,1.77048922,2.0416666666666665,27,3,2,2,2,3,1,2,3,1,2,3,2,3,1,3,2,3,2,1,2,2,2,1,1,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S27.wav,1.9595636
1.4435951709747314,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FA028.wav,OE1FA028.wav,P23_EXP1,1.25158477,1.5833333333333333,28,1,2,1,4,1,2,1,3,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S28.wav,2.1170356
2.206770658493042,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FA230.wav,OE1FA230.wav,P23_EXP1,3.29707813,3.083333333333333,30,2,3,2,4,3,4,3,4,3,2,4,3,3,3,5,4,3,3,4,2,2,3,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S30.wav,1.6977222
2.028587102890014,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FA331.wav,OE1FA331.wav,P23_EXP1,3.17365575,2.9166666666666665,31,4,3,3,4,3,2,3,4,3,2,5,3,3,4,3,2,3,2,3,2,2,3,2,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S31.wav,2.721312
1.6189241409301758,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FA432.wav,OE1FA432.wav,P23_EXP1,2.10248232,1.7083333333333333,32,3,2,1,3,1,2,1,2,1,1,3,1,2,1,2,1,2,2,3,1,1,2,2,1,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S32.wav,1.4949365
1.4620459079742432,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FA533.wav,OE1FA533.wav,P23_EXP1,2.53930902,1.375,33,2,2,1,2,2,1,1,3,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S33.wav,1.8088028
1.4601391553878784,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FA634.wav,OE1FA634.wav,P23_EXP1,2.20262313,2.375,34,3,3,2,3,2,2,2,3,3,2,4,2,2,2,3,1,3,1,2,1,2,3,4,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S34.wav,2.8364472
1.2228349447250366,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FA735.wav,OE1FA735.wav,P23_EXP1,1.27952266,1.375,35,1,2,1,2,1,1,1,3,1,1,3,1,1,1,2,2,2,1,1,1,1,1,1,1,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S35.wav,1.6996754
1.4156720638275146,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FA836.wav,OE1FA836.wav,P23_EXP1,1.58791232,1.5,36,2,2,1,1,1,2,1,3,1,1,2,1,1,2,2,2,2,1,3,1,1,1,1,1,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S36.wav,1.6871688
1.1660244464874268,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FA937.wav,OE1FA937.wav,P23_EXP1,1.39199734,1.2083333333333333,37,1,1,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S37.wav,1.0185183
1.457486629486084,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FAA38.wav,OE1FAA38.wav,P23_EXP1,1.84479284,1.5833333333333333,38,1,2,1,1,1,2,2,3,2,2,1,2,1,2,2,2,1,2,2,1,1,1,1,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S38.wav,1.7475938
1.7251622676849363,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FAB39.wav,OE1FAB39.wav,P23_EXP1,2.10531259,2.833333333333333,39,3,2,2,3,2,4,3,4,3,3,3,3,3,3,4,3,3,3,2,3,2,2,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S39.wav,2.1928728
2.303598165512085,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FAC40.wav,OE1FAC40.wav,P23_EXP1,3.12556052,3.2916666666666665,40,4,3,3,3,3,4,3,4,3,3,3,3,3,5,4,4,3,3,3,3,3,2,3,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S40.wav,2.6199043
1.9488427639007568,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FA129.wav,OE1FA129.wav,P23_EXP1,2.9388895,3.25,29,3,3,3,4,4,4,3,3,4,3,4,2,3,3,3,4,3,3,5,2,2,4,2,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S29.wav,2.275307
3.097182035446167,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FAE42.wav,OE1FAE42.wav,P23_EXP1,3.38921523,4.208333333333333,42,5,5,3,4,5,5,5,5,4,4,5,3,4,5,5,4,5,5,4,3,4,4,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S42.wav,3.4412954
2.922065019607544,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FAD41.wav,OE1FAD41.wav,P23_EXP1,3.16608334,4.083333333333333,41,4,4,4,4,4,5,4,4,4,5,5,4,5,5,4,4,5,2,4,4,3,3,4,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S41.wav,3.4881935
1.682392120361328,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0A10.wav,OE1M0A10.wav,P23_EXP1,1.94710517,2.333333333333333,10,2,3,2,4,3,3,3,3,2,2,3,1,2,1,2,3,3,2,1,3,2,2,2,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S10.wav,1.6018815
2.1536660194396973,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0909.wav,OE1M0909.wav,P23_EXP1,2.83378983,3.458333333333333,9,4,5,3,4,3,3,4,4,3,3,4,3,3,3,4,4,3,4,3,4,2,3,4,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S09.wav,2.5824058
2.103177785873413,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0B11.wav,OE1M0B11.wav,P23_EXP1,2.68348312,3.583333333333333,11,2,5,3,4,4,4,3,4,4,3,5,3,3,4,4,5,4,4,4,3,2,3,3,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S11.wav,2.8491995
2.914207935333252,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0707.wav,OE1M0707.wav,P23_EXP1,3.13043356,4.208333333333333,7,4,5,5,5,5,4,4,5,5,4,3,3,4,5,5,4,5,4,4,4,3,3,4,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S07.wav,3.6871748
2.590331077575684,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0606.wav,OE1M0606.wav,P23_EXP1,2.51766038,3.6666666666666665,6,3,3,5,4,3,4,4,4,4,4,5,3,4,3,4,4,4,2,4,3,2,4,4,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S06.wav,3.0023441
2.373976469039917,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0808.wav,OE1M0808.wav,P23_EXP1,2.64384437,3.125,8,3,3,4,3,3,3,4,4,3,3,4,2,3,4,3,4,4,2,3,3,2,3,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S08.wav,3.12685
2.2240006923675537,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0404.wav,OE1M0404.wav,P23_EXP1,2.99940014,3.7083333333333335,4,4,5,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S04.wav,2.943552
1.4370229244232178,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0303.wav,OE1M0303.wav,P23_EXP1,2.3731215,2.625,3,4,4,2,4,3,3,2,4,3,2,4,2,3,3,3,3,2,2,2,1,1,2,2,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S03.wav,2.884443
1.8303569555282595,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0202.wav,OE1M0202.wav,P23_EXP1,3.07831931,3.5416666666666665,2,3,4,3,5,4,4,4,5,3,3,5,3,3,3,4,4,4,3,2,4,2,4,3,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S02.wav,2.6889422
2.606067419052124,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0101.wav,OE1M0101.wav,P23_EXP1,3.03594041,3.875,1,3,4,4,4,3,5,3,5,4,3,3,3,4,4,5,5,4,4,5,4,3,4,3,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S01.wav,2.78299
3.1888368129730225,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FB044.wav,OE1FB044.wav,P23_EXP1,3.25311136,4.083333333333333,44,4,4,4,5,4,4,5,4,4,5,4,3,4,5,5,3,4,3,4,4,3,4,5,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S44.wav,3.5706131
2.3645527362823486,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1M0505.wav,OE1M0505.wav,P23_EXP1,2.69244814,3.5,5,4,5,2,4,3,3,4,5,5,4,3,4,3,5,4,4,4,3,1,3,2,3,2,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_M01S05.wav,2.8265777
3.2612922191619877,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/CODED_WAV/OE1FAF43.wav,OE1FAF43.wav,P23_EXP1,3.10374451,4.0,43,4,4,3,5,4,4,4,5,4,3,4,5,4,4,5,4,5,4,4,3,3,4,3,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk1/EXP1/ORIGINAL_WAV/O_F02S43.wav,3.4794984
1.4577865600585938,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M4014.wav,OE3M4014.wav,P23_EXP3,2.09028149,2.125,14,2,2,2,1,2,4,4,2,3,1,2,4,1,1,2,2,2,2,2,2,1,3,2,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S60.wav,1.943928
1.6000760793685913,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M4115.wav,OE3M4115.wav,P23_EXP3,1.67886496,1.7083333333333333,15,1,1,1,1,1,3,5,3,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S61.wav,1.446133
1.6340676546096802,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M4216.wav,OE3M4216.wav,P23_EXP3,2.08391285,2.833333333333333,16,3,3,2,3,3,4,4,3,3,2,3,4,2,1,3,4,3,2,4,4,2,1,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S62.wav,2.170348
1.667212724685669,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M4317.wav,OE3M4317.wav,P23_EXP3,2.29111671,2.625,17,3,4,2,3,2,4,5,2,3,2,2,3,1,1,3,3,3,2,3,4,2,1,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S63.wav,2.3368354
1.5817217826843262,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M4620.wav,OE3M4620.wav,P23_EXP3,1.9461267,2.6666666666666665,20,2,2,2,2,2,3,4,3,3,3,3,3,2,1,3,4,3,3,3,4,1,2,2,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S66.wav,2.1658437
1.6535391807556152,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M4519.wav,OE3M4519.wav,P23_EXP3,2.04266047,2.5,19,2,2,1,2,2,3,4,3,2,2,3,4,2,1,3,3,3,2,4,3,2,2,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S65.wav,2.0026374
2.1438376903533936,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M4721.wav,OE3M4721.wav,P23_EXP3,2.78781462,3.75,21,4,3,3,4,5,4,5,4,3,4,3,4,1,3,3,5,4,3,4,5,4,4,4,4,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S67.wav,2.6593695
1.779707431793213,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M4822.wav,OE3M4822.wav,P23_EXP3,2.4241457,3.2916666666666665,22,2,3,4,4,2,4,5,3,4,3,3,4,1,3,3,3,3,4,3,5,2,5,3,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S68.wav,2.8196146
1.9183658361434937,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M4923.wav,OE3M4923.wav,P23_EXP3,2.1449964,3.083333333333333,23,3,3,3,3,3,4,4,3,3,4,2,3,2,2,4,3,4,1,3,4,2,4,4,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S69.wav,2.6034713
1.8346012830734253,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M4418.wav,OE3M4418.wav,P23_EXP3,1.79455829,2.458333333333333,18,2,3,2,1,3,4,5,1,3,1,3,4,2,1,2,2,2,2,3,4,2,2,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S64.wav,2.398715
1.4197487831115725,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/CODED_WAV/OE3M3F13.wav,OE3M3F13.wav,P23_EXP3,1.83172083,2.4166666666666665,13,2,3,2,2,2,3,4,3,2,3,2,3,1,1,3,3,2,2,3,4,2,1,2,3,/media/alergn/hdd/datasets/audio/speech/ITU-T P_Suppl_23_DB/P_Suppl_23_DB/Disk3/EXP3/ORIGINAL_WAV/O_M02S59.wav,2.298656
